station_id,station_name,month,avg_temp_c,max_temp_c,min_temp_c,precipitation_mm,humidity_pct,sunshine_hr
185,고산,1,6.1,8.4,3.8,40.6,66.9,95.4
185,고산,2,6.6,9.4,4.1,47.8,68.0,131.0
185,고산,3,9.4,12.5,6.5,76.2,69.9,175.4
185,고산,4,13.4,16.7,10.5,94.7,74.2,196.3
185,고산,5,17.1,20.4,14.3,117.7,80.2,205.3
185,고산,6,20.7,23.7,18.4,158.1,86.2,156.0
185,고산,7,24.9,27.4,22.9,167.7,89.2,172.6
185,고산,8,26.4,29.3,24.1,201.9,83.9,219.7
185,고산,9,23.0,26.1,20.6,120.4,77.8,187.4
185,고산,10,18.5,21.4,15.9,56.9,69.7,206.6
185,고산,11,13.5,16.4,10.9,60.2,67.9,150.7
185,고산,12,8.5,11.0,5.9,40.7,66.5,106.3
188,성산,1,5.4,8.9,2.1,77.5,67.4,128.6
188,성산,2,6.3,10.1,2.5,83.2,65.5,145.5
188,성산,3,9.5,13.6,5.2,139.4,65.4,181.5
188,성산,4,13.8,18.0,9.4,161.3,67.4,198.0
188,성산,5,17.7,21.9,13.7,178.0,72.2,208.7
188,성산,6,20.9,24.2,17.9,231.9,82.6,141.1
188,성산,7,25.1,28.1,22.6,271.3,85.6,160.3
188,성산,8,26.5,29.7,23.9,343.2,81.5,192.6
188,성산,9,23.2,26.5,20.2,248.6,76.3,167.2
188,성산,10,18.2,22.0,14.5,114.0,69.4,192.0
188,성산,11,12.7,16.7,8.8,102.8,68.7,156.7
188,성산,12,7.5,11.2,3.9,78.8,67.7,134.7
189,서귀포,1,7.2,10.8,4.1,60.7,63.0,153.5
189,서귀포,2,8.2,11.8,4.8,77.9,62.5,157.4
189,서귀포,3,11.0,14.7,7.5,130.3,62.4,185.8
189,서귀포,4,15.0,18.6,11.6,187.0,65.2,196.5
189,서귀포,5,18.8,22.3,15.8,223.6,70.6,203.5
189,서귀포,6,21.8,24.7,19.5,267.6,80.7,136.3
189,서귀포,7,25.7,28.3,23.8,275.8,86.1,144.8
189,서귀포,8,27.2,30.1,24.9,315.7,80.9,187.7
189,서귀포,9,24.1,27.4,21.5,208.8,73.6,174.7
189,서귀포,10,19.6,23.5,16.4,100.4,64.8,208.8
189,서귀포,11,14.6,18.4,11.2,86.2,64.7,166.8
189,서귀포,12,9.4,13.1,6.2,55.6,63.2,158.8
192,진주,1,0.3,7.2,-5.5,28.0,58.1,194.6
192,진주,2,2.6,9.6,-3.7,45.6,56.5,191.0
192,진주,3,7.3,14.2,0.6,77.6,58.9,210.5
192,진주,4,12.9,19.9,6.0,126.4,61.5,215.0
192,진주,5,18.0,24.6,11.6,137.3,66.5,225.8
192,진주,6,21.8,27.4,17.2,174.3,73.4,169.4
192,진주,7,25.3,29.6,21.9,312.2,80.1,155.0
192,진주,8,25.9,30.6,22.2,296.8,78.4,173.7
192,진주,9,21.4,26.9,16.7,180.7,75.6,167.3
192,진주,10,15.0,22.3,8.9,68.3,71.1,210.7
192,진주,11,8.2,15.6,2.0,44.7,67.9,184.6
192,진주,12,2.1,9.2,-3.8,26.1,61.4,194.9
201,강화,1,-3.2,1.7,-8.1,15.6,63.6,186.2
201,강화,2,-0.7,4.5,-5.8,22.5,61.0,186.5
201,강화,3,4.6,9.8,-0.6,31.4,61.4,217.0
201,강화,4,10.7,16.2,5.3,64.9,62.4,221.7
201,강화,5,16.0,21.4,11.0,110.9,68.6,235.3
201,강화,6,20.5,25.4,16.3,110.0,75.1,208.5
201,강화,7,23.7,27.6,20.6,355.6,82.8,153.0
201,강화,8,24.7,29.0,21.2,300.4,79.9,184.9
201,강화,9,20.2,25.5,15.6,131.5,73.8,203.8
201,강화,10,13.7,19.5,8.1,55.8,68.9,214.3
201,강화,11,6.3,11.5,1.2,46.3,67.8,166.0
201,강화,12,-0.9,3.9,-5.7,21.3,65.4,171.8
202,양평,1,-3.4,2.3,-8.6,17.2,66.9,173.2
202,양평,2,-0.5,5.6,-6.1,28.0,63.1,177.2
202,양평,3,5.4,11.9,-0.7,38.0,59.8,206.5
202,양평,4,12.0,19.2,5.1,72.5,58.0,212.2
202,양평,5,17.6,24.5,11.2,94.4,64.4,230.8
202,양평,6,22.2,28.3,16.9,134.2,69.4,207.1
202,양평,7,24.9,29.6,21.2,409.0,79.3,150.3
202,양평,8,25.2,30.3,21.3,330.9,79.3,170.9
202,양평,9,20.0,26.2,15.4,144.5,77.3,181.2
202,양평,10,13.0,20.2,7.6,47.1,75.4,191.6
202,양평,11,5.7,11.9,0.6,46.4,71.5,154.0
202,양평,12,-1.3,4.1,-6.0,21.4,69.3,160.9
203,이천,1,-3.1,2.7,-8.5,19.2,63.3,170.8
203,이천,2,-0.3,6.0,-6.1,29.6,59.4,174.3
203,이천,3,5.4,12.2,-0.9,42.9,56.8,202.4
203,이천,4,11.9,19.3,5.0,78.5,55.2,214.9
203,이천,5,17.6,24.4,11.2,93.2,60.8,232.0
203,이천,6,22.0,27.9,16.7,128.2,66.7,203.3
203,이천,7,24.7,29.4,20.9,364.3,77.1,150.0
203,이천,8,25.0,30.2,21.1,288.0,76.8,170.4
203,이천,9,19.8,26.0,15.0,153.1,74.3,173.7
203,이천,10,13.0,20.4,7.0,50.9,70.8,189.9
203,이천,11,5.8,12.1,0.2,45.1,67.9,153.2
203,이천,12,-1.2,4.4,-6.3,22.9,66.3,161.3
211,인제,1,-4.7,1.5,-10.4,16.6,65.0,158.8
211,인제,2,-1.8,4.7,-7.7,22.8,61.1,158.3
211,인제,3,4.0,10.5,-1.9,32.1,58.4,187.5
211,인제,4,10.6,17.8,3.8,69.8,56.4,199.4
211,인제,5,16.1,23.2,9.6,92.6,63.7,215.6
211,인제,6,20.4,27.0,15.1,116.8,69.7,199.2
211,인제,7,23.3,28.2,19.6,332.4,78.5,144.9
211,인제,8,23.4,28.8,19.7,287.6,79.0,159.7
211,인제,9,18.4,24.7,14.0,127.4,76.8,165.0
211,인제,10,11.8,19.1,6.4,44.8,72.9,166.9
211,인제,11,4.8,11.0,-0.4,40.9,69.0,136.1
211,인제,12,-2.1,3.5,-7.3,20.8,67.3,147.1
212,홍천,1,-4.8,2.1,-10.5,15.8,65.8,163.8
212,홍천,2,-1.7,5.4,-7.7,26.2,61.9,169.9
212,홍천,3,4.4,11.7,-2.0,36.7,58.0,196.8
212,홍천,4,11.2,19.1,3.8,74.8,55.5,209.2
212,홍천,5,16.9,24.5,10.0,101.3,60.8,228.9
212,홍천,6,21.6,28.4,16.0,124.9,66.0,205.8
212,홍천,7,24.5,29.8,20.5,395.7,76.0,150.6
212,홍천,8,24.7,30.4,20.6,312.5,75.9,168.0
212,홍천,9,19.2,26.0,14.5,141.3,74.5,170.4
212,홍천,10,12.0,20.0,6.6,49.7,72.0,175.9
212,홍천,11,4.6,11.5,-0.6,40.9,69.1,144.7
212,홍천,12,-2.6,3.7,-7.6,19.1,68.1,150.0
216,태백,1,-4.7,0.7,-9.6,26.6,59.1,174.9
216,태백,2,-2.5,3.1,-7.8,28.8,58.4,178.3
216,태백,3,2.4,7.9,-2.9,54.8,59.2,202.7
216,태백,4,8.9,15.1,2.9,85.8,55.4,207.2
216,태백,5,14.5,20.8,8.4,90.2,59.4,232.9
216,태백,6,18.1,24.0,12.9,140.4,71.2,192.7
216,태백,7,21.4,25.9,17.7,274.2,78.3,143.8
216,태백,8,21.3,26.0,17.7,278.7,79.9,141.7
216,태백,9,16.2,21.5,11.7,198.4,79.3,147.4
216,태백,10,10.5,16.8,5.0,65.5,70.5,178.7
216,태백,11,4.2,9.9,-0.9,45.2,63.6,159.6
216,태백,12,-2.3,3.0,-7.1,19.4,58.4,169.8
217,정선군,1,-4.0,1.8,-9.1,17.5,59.7,155.0
217,정선군,2,-1.3,5.0,-6.7,35.7,58.1,159.5
217,정선군,3,4.6,11.4,-1.4,37.0,56.1,187.4
217,정선군,4,10.6,17.7,4.1,81.4,56.7,189.7
217,정선군,5,16.9,24.5,10.1,66.8,59.7,225.2
217,정선군,6,20.9,28.0,15.5,107.4,67.5,192.6
217,정선군,7,23.6,29.0,19.9,332.7,78.8,127.7
217,정선군,8,24.0,29.7,20.3,202.7,79.4,134.8
217,정선군,9,18.4,24.6,14.6,119.2,78.4,121.4
217,정선군,10,12.0,19.1,7.3,57.9,73.2,142.0
217,정선군,11,5.3,11.4,0.7,47.3,67.8,123.9
217,정선군,12,-2.4,3.1,-7.0,21.0,63.1,136.1
221,제천,1,-4.8,1.6,-10.8,20.3,68.1,175.1
221,제천,2,-1.9,4.8,-8.3,32.2,64.4,174.4
221,제천,3,3.8,10.8,-2.9,49.7,61.3,201.0
221,제천,4,10.5,18.1,2.9,85.1,57.0,213.3
221,제천,5,16.2,23.4,9.2,96.9,62.4,236.0
221,제천,6,20.8,27.1,15.2,147.5,68.1,208.4
221,제천,7,23.5,28.6,19.7,356.0,77.6,151.4
221,제천,8,23.8,29.3,19.8,300.9,76.7,166.1
221,제천,9,18.5,25.1,13.3,145.3,75.6,168.0
221,제천,10,11.5,19.5,5.1,57.4,73.0,192.3
221,제천,11,4.4,11.4,-1.6,43.4,70.7,157.6
221,제천,12,-2.6,3.7,-8.3,24.6,70.3,164.4
226,보은,1,-2.9,3.2,-8.4,23.4,66.6,167.0
226,보은,2,-0.6,6.0,-6.6,33.0,63.1,178.0
226,보은,3,4.8,11.9,-1.8,47.5,59.9,211.5
226,보은,4,11.2,18.8,3.7,82.2,58.2,223.6
226,보은,5,16.7,23.8,9.8,92.8,62.8,243.9
226,보은,6,21.1,27.1,15.7,156.4,69.2,206.0
226,보은,7,24.0,28.9,20.3,306.0,76.8,159.5
226,보은,8,24.3,29.5,20.4,296.6,77.4,177.4
226,보은,9,19.1,25.4,14.0,137.4,76.7,178.5
226,보은,10,12.2,20.1,6.0,56.6,73.9,195.5
226,보은,11,5.6,12.8,-0.3,45.2,70.5,158.4
226,보은,12,-1.0,5.3,-6.4,28.2,68.9,157.8
232,천안,1,-2.4,3.0,-7.5,19.0,68.5,167.2
232,천안,2,0.0,5.8,-5.4,27.0,63.8,178.4
232,천안,3,5.3,11.8,-0.8,38.3,61.1,211.6
232,천안,4,11.7,18.7,4.9,67.5,58.2,221.5
232,천안,5,17.5,24.1,11.4,78.7,62.3,241.5
232,천안,6,21.8,27.5,16.8,127.0,69.1,207.3
232,천안,7,24.9,29.5,21.2,284.1,77.2,160.5
232,천안,8,25.2,30.2,21.3,299.7,76.7,184.0
232,천안,9,20.2,26.1,15.2,146.4,74.0,179.8
232,천안,10,13.4,20.4,7.4,55.5,71.2,204.8
232,천안,11,6.5,12.8,1.0,47.6,70.0,159.2
232,천안,12,-0.2,5.2,-5.1,27.9,69.5,155.5
235,보령,1,-0.2,4.2,-4.4,22.6,69.0,160.8
235,보령,2,1.2,6.2,-3.3,30.2,67.3,175.8
235,보령,3,5.5,10.8,0.4,42.0,67.4,217.1
235,보령,4,11.1,16.7,5.7,72.7,67.4,225.9
235,보령,5,16.5,21.9,11.7,87.5,72.0,237.8
235,보령,6,21.1,25.7,17.1,134.0,77.4,203.7
235,보령,7,24.8,28.4,21.9,248.1,83.8,162.3
235,보령,8,25.7,29.8,22.3,270.3,80.8,193.8
235,보령,9,21.2,26.2,16.9,135.4,76.3,203.1
235,보령,10,15.1,20.7,10.1,59.9,71.6,211.5
235,보령,11,8.6,13.7,4.1,53.7,69.5,165.7
235,보령,12,2.1,6.7,-2.0,35.0,69.2,153.5
236,부여,1,-1.5,4.4,-6.6,24.9,70.9,164.4
236,부여,2,0.7,7.2,-4.9,37.6,65.6,173.6
236,부여,3,5.7,12.7,-0.6,50.9,64.1,209.6
236,부여,4,11.8,19.3,4.9,85.3,63.0,222.5
236,부여,5,17.6,24.5,11.4,97.5,66.9,236.5
236,부여,6,22.1,28.0,17.2,157.1,72.1,199.3
236,부여,7,25.3,29.8,21.8,295.7,79.8,157.7
236,부여,8,25.7,30.8,21.9,284.8,78.5,184.5
236,부여,9,20.7,26.9,15.9,146.0,75.8,187.2
236,부여,10,13.8,21.4,7.7,63.6,74.0,198.8
236,부여,11,6.9,13.8,1.4,51.8,73.1,155.6
236,부여,12,0.4,6.5,-4.5,31.4,73.2,153.3
238,금산,1,-2.4,4.0,-7.9,25.5,69.8,166.9
238,금산,2,0.0,6.8,-6.0,37.9,64.7,177.6
238,금산,3,5.2,12.5,-1.5,52.3,61.1,212.2
238,금산,4,11.6,19.3,4.0,84.7,58.8,222.0
238,금산,5,17.1,24.4,10.1,81.6,62.8,242.8
238,금산,6,21.6,27.8,16.1,161.8,68.7,197.8
238,금산,7,24.8,29.8,20.8,297.8,75.9,159.6
238,금산,8,24.9,30.3,20.9,284.3,75.7,169.9
238,금산,9,19.7,26.2,14.8,130.5,74.8,168.7
238,금산,10,12.8,20.8,6.9,55.7,73.4,183.7
238,금산,11,6.1,13.6,0.2,47.2,71.6,155.7
238,금산,12,-0.4,6.2,-5.8,29.3,71.6,157.9
243,부안,1,-0.2,4.5,-4.5,31.7,74.3,150.2
243,부안,2,1.6,6.7,-2.9,36.4,70.9,167.5
243,부안,3,5.9,11.8,0.7,47.3,68.9,210.5
243,부안,4,11.5,17.9,6.0,80.0,67.9,225.9
243,부안,5,17.1,23.2,12.0,84.9,70.4,241.0
243,부안,6,21.5,26.6,17.6,131.8,75.8,198.4
243,부안,7,25.3,29.7,22.0,275.5,80.4,172.1
243,부안,8,25.9,30.6,22.3,260.3,79.0,200.2
243,부안,9,21.2,26.6,16.7,139.4,76.8,196.3
243,부안,10,14.9,21.1,9.4,56.0,73.0,202.7
243,부안,11,8.5,14.1,3.5,52.3,71.9,156.5
243,부안,12,2.1,7.0,-2.4,42.4,74.2,138.3
244,임실,1,-2.5,3.8,-8.0,28.5,73.4,154.3
244,임실,2,-0.3,6.5,-6.2,36.9,68.6,168.8
244,임실,3,4.6,12.1,-2.0,53.8,65.8,203.1
244,임실,4,10.7,18.7,3.2,83.6,63.3,219.8
244,임실,5,16.3,23.7,9.3,85.9,66.7,234.2
244,임실,6,20.8,27.1,15.5,142.4,72.9,179.9
244,임실,7,24.1,29.1,20.5,312.0,79.3,148.5
244,임실,8,24.4,29.8,20.4,312.1,78.8,169.0
244,임실,9,19.5,26.0,14.4,138.3,76.9,175.1
244,임실,10,12.5,20.6,6.2,58.1,74.4,190.7
244,임실,11,6.0,13.4,-0.1,50.7,73.5,155.7
244,임실,12,-0.4,6.0,-5.9,33.3,74.2,143.5
245,정읍,1,-0.2,4.5,-4.4,36.5,73.2,138.2
245,정읍,2,1.7,7.1,-2.9,39.0,67.9,159.0
245,정읍,3,6.4,12.7,1.0,56.0,64.2,197.0
245,정읍,4,12.4,19.3,6.4,82.5,61.5,215.3
245,정읍,5,18.0,24.5,12.2,87.2,63.8,227.3
245,정읍,6,22.2,27.9,17.5,136.1,70.9,176.1
245,정읍,7,25.7,30.3,22.2,284.0,77.1,152.9
245,정읍,8,26.1,31.1,22.3,298.1,76.6,168.9
245,정읍,9,21.4,26.9,16.9,148.5,75.0,179.9
245,정읍,10,15.1,21.3,9.8,61.0,71.7,190.6
245,정읍,11,8.6,14.2,3.7,55.6,71.5,151.4
245,정읍,12,2.1,6.9,-2.2,45.3,73.1,131.4
247,남원,1,-1.3,5.0,-6.6,28.5,70.2,163.6
247,남원,2,0.9,7.9,-5.0,39.4,65.6,175.4
247,남원,3,5.9,13.4,-0.8,56.7,63.3,209.5
247,남원,4,11.9,19.8,4.4,81.8,61.9,221.9
247,남원,5,17.6,24.8,10.7,90.5,65.0,235.7
247,남원,6,22.1,28.0,16.9,157.3,71.4,188.2
247,남원,7,25.2,30.0,21.4,303.2,78.9,159.8
247,남원,8,25.4,30.7,21.4,313.3,78.2,180.4
247,남원,9,20.6,27.0,15.6,144.2,75.4,179.2
247,남원,10,13.6,21.6,7.3,63.0,73.3,196.9
247,남원,11,6.9,14.4,0.9,45.3,72.7,163.2
247,남원,12,0.6,7.1,-4.7,30.0,72.7,155.7
248,장수,1,-3.0,3.0,-8.6,31.9,72.2,155.4
248,장수,2,-0.8,5.8,-6.6,45.5,69.2,169.6
248,장수,3,4.3,11.2,-2.0,64.5,66.7,201.2
248,장수,4,10.5,17.8,3.2,96.6,64.3,213.5
248,장수,5,16.0,22.7,9.2,100.5,67.7,229.1
248,장수,6,20.1,25.9,15.0,164.9,75.3,177.5
248,장수,7,23.3,27.9,19.5,339.7,81.3,139.5
248,장수,8,23.4,28.6,19.4,336.5,81.4,153.2
248,장수,9,18.3,24.8,13.2,153.8,80.4,157.0
248,장수,10,11.6,19.6,5.3,63.6,77.0,179.5
248,장수,11,5.4,12.5,-0.6,52.1,75.2,152.2
248,장수,12,-0.8,5.3,-6.2,36.4,74.0,143.8
252,영광군,1,-0.4,4.2,-4.7,32.7,71.4,151.8
252,영광군,2,1.5,6.4,-3.2,38.4,67.7,158.5
252,영광군,3,6.0,11.8,0.5,58.2,67.4,219.2
252,영광군,4,11.4,17.7,5.7,90.1,68.2,222.4
252,영광군,5,17.5,23.7,11.9,93.8,70.7,244.7
252,영광군,6,21.8,26.9,17.8,104.7,77.4,185.5
252,영광군,7,25.7,29.7,22.6,259.9,83.1,159.8
252,영광군,8,26.4,30.9,23.0,286.7,80.8,198.1
252,영광군,9,21.4,26.7,17.2,134.8,79.6,195.4
252,영광군,10,15.2,21.2,9.9,75.0,74.4,213.7
252,영광군,11,8.8,14.3,3.8,57.3,72.3,163.0
252,영광군,12,1.9,6.6,-2.5,46.2,71.6,140.8
253,김해시,1,2.1,7.4,-2.2,26.4,46.1,211.3
253,김해시,2,5.1,10.4,0.5,52.1,50.8,185.6
253,김해시,3,9.3,14.9,4.4,84.6,55.3,216.2
253,김해시,4,14.2,19.9,9.4,128.4,57.8,222.4
253,김해시,5,19.5,25.2,14.9,110.6,62.2,247.0
253,김해시,6,22.7,27.7,19.0,140.8,71.8,196.0
253,김해시,7,26.0,30.2,23.0,291.1,79.0,174.7
253,김해시,8,27.3,31.9,24.1,188.0,75.4,203.3
253,김해시,9,22.7,27.8,19.0,184.9,73.2,173.7
253,김해시,10,17.4,23.1,13.1,89.8,64.3,208.4
253,김해시,11,11.0,16.5,6.5,47.0,58.7,188.9
253,김해시,12,4.0,9.1,-0.4,32.1,49.6,206.6
254,순창군,1,-1.5,4.4,-6.6,25.9,70.7,168.4
254,순창군,2,1.4,7.5,-3.9,46.7,65.3,170.6
254,순창군,3,6.3,13.1,-0.1,62.1,61.9,220.1
254,순창군,4,12.0,19.2,5.2,104.8,62.2,218.9
254,순창군,5,18.1,25.2,11.4,87.3,64.8,252.3
254,순창군,6,22.4,28.3,17.4,122.3,70.9,198.6
254,순창군,7,25.4,30.0,21.8,366.6,79.5,159.8
254,순창군,8,26.0,31.1,22.1,336.1,78.6,183.8
254,순창군,9,20.8,26.8,16.2,137.8,77.3,177.9
254,순창군,10,14.2,21.3,8.5,88.6,74.5,202.3
254,순창군,11,7.6,14.1,2.2,59.2,74.0,159.7
254,순창군,12,0.5,6.2,-4.1,35.9,72.7,150.3
257,양산시,1,2.3,7.7,-2.4,27.0,48.7,203.9
257,양산시,2,4.6,9.9,-0.4,54.6,52.9,178.9
257,양산시,3,8.9,14.7,3.6,83.1,56.7,209.7
257,양산시,4,13.7,19.5,8.3,126.8,59.0,206.4
257,양산시,5,19.1,25.1,13.8,110.2,62.2,228.8
257,양산시,6,22.7,27.8,18.5,147.7,68.9,174.3
257,양산시,7,26.1,30.4,22.9,313.3,77.0,160.7
257,양산시,8,27.4,32.1,24.0,214.6,74.0,181.3
257,양산시,9,22.6,27.5,18.7,207.8,72.5,158.2
257,양산시,10,17.0,22.8,12.3,112.4,66.9,198.9
257,양산시,11,10.7,16.6,5.5,52.2,61.9,181.7
257,양산시,12,4.0,9.4,-0.8,33.6,52.8,193.6
259,강진군,1,1.1,6.1,-3.2,29.7,66.4,174.0
259,강진군,2,2.9,8.3,-1.8,44.7,64.6,162.3
259,강진군,3,7.1,13.3,1.4,80.4,64.8,210.9
259,강진군,4,12.3,18.4,6.4,124.9,66.4,214.7
259,강진군,5,18.0,23.9,12.4,122.9,69.1,239.8
259,강진군,6,22.0,26.6,18.3,156.6,76.6,176.5
259,강진군,7,25.2,29.1,22.4,233.7,82.8,153.4
259,강진군,8,26.4,30.6,23.0,277.2,81.7,192.0
259,강진군,9,21.6,26.9,17.4,164.3,79.2,178.1
259,강진군,10,15.7,22.0,10.4,106.3,71.8,208.1
259,강진군,11,9.6,15.6,4.5,64.9,70.5,165.3
259,강진군,12,3.1,8.2,-1.5,36.5,68.0,157.6
260,장흥,1,1.0,6.5,-3.9,28.2,67.0,161.7
260,장흥,2,2.6,8.8,-3.0,42.4,64.9,168.9
260,장흥,3,6.8,13.4,0.5,78.7,65.3,197.5
260,장흥,4,12.2,19.0,5.4,108.5,66.1,211.2
260,장흥,5,17.3,23.6,11.3,121.6,70.1,222.0
260,장흥,6,21.4,26.2,17.3,187.0,76.3,165.0
260,장흥,7,24.9,28.9,21.7,275.3,82.7,141.6
260,장흥,8,25.6,30.0,21.9,316.5,80.8,175.8
260,장흥,9,21.2,26.9,16.5,163.6,77.8,169.0
260,장흥,10,15.0,22.2,8.8,63.4,72.3,202.0
260,장흥,11,8.7,15.5,2.8,54.8,70.9,165.0
260,장흥,12,2.9,8.8,-2.4,31.8,68.9,157.0
261,해남,1,1.3,6.3,-3.3,30.4,69.8,157.4
261,해남,2,2.7,8.3,-2.7,39.3,68.4,166.1
261,해남,3,6.7,12.8,0.6,78.3,68.2,200.9
261,해남,4,12.1,18.5,5.6,94.5,68.2,216.4
261,해남,5,17.3,23.2,11.6,102.4,71.6,229.5
261,해남,6,21.5,26.4,17.5,160.9,76.5,179.4
261,해남,7,25.0,29.0,22.0,226.6,82.8,165.5
261,해남,8,25.9,30.4,22.2,248.4,80.7,200.6
261,해남,9,21.5,27.0,16.7,150.4,77.0,184.2
261,해남,10,15.4,22.0,9.0,65.1,71.8,206.8
261,해남,11,9.3,15.4,3.3,51.1,71.2,169.1
261,해남,12,3.3,8.8,-1.9,34.6,70.9,155.0
262,고흥,1,1.6,7.0,-3.3,25.9,62.8,166.3
262,고흥,2,3.2,9.2,-2.3,46.5,61.0,172.2
262,고흥,3,7.4,13.5,1.4,86.7,61.8,200.8
262,고흥,4,12.7,18.9,6.4,128.2,62.3,212.9
262,고흥,5,17.4,23.3,11.7,133.3,66.5,221.8
262,고흥,6,21.1,26.0,16.9,186.9,74.2,169.0
262,고흥,7,24.7,28.7,21.5,264.9,80.0,156.1
262,고흥,8,25.7,30.1,22.2,264.9,77.1,185.0
262,고흥,9,21.6,26.8,17.2,167.2,74.3,173.3
262,고흥,10,15.7,22.2,9.9,66.8,69.2,203.1
262,고흥,11,9.4,15.7,3.6,51.4,68.7,168.1
262,고흥,12,3.5,9.3,-1.8,26.6,65.4,167.3
263,의령군,1,-0.3,7.2,-6.4,22.5,64.1,198.3
263,의령군,2,2.3,9.7,-4.1,34.7,61.0,188.1
263,의령군,3,7.7,15.3,0.6,73.5,61.5,225.6
263,의령군,4,12.9,20.3,5.7,118.4,63.9,211.8
263,의령군,5,18.6,26.2,11.5,88.0,66.7,212.8
263,의령군,6,22.2,28.2,17.3,121.5,75.2,169.0
263,의령군,7,25.4,30.1,21.6,267.2,83.0,148.7
263,의령군,8,25.7,31.1,21.6,254.4,83.8,170.2
263,의령군,9,20.3,26.3,15.8,188.4,85.1,149.8
263,의령군,10,14.2,21.8,8.6,109.7,80.4,193.9
263,의령군,11,8.1,15.6,2.3,48.1,76.4,167.2
263,의령군,12,1.2,8.5,-4.5,28.6,68.2,187.7
264,함양군,1,-0.3,5.8,-5.7,22.8,64.0,179.7
264,함양군,2,1.8,8.4,-4.2,30.5,62.0,174.1
264,함양군,3,7.0,14.3,-0.1,60.5,61.8,226.1
264,함양군,4,12.4,19.7,5.1,104.7,64.7,207.0
264,함양군,5,18.0,25.5,10.5,64.4,68.6,249.2
264,함양군,6,22.0,28.2,16.6,114.0,77.3,178.7
264,함양군,7,25.2,30.4,21.1,285.1,84.6,147.4
264,함양군,8,25.4,31.2,21.3,289.1,84.9,165.2
264,함양군,9,19.9,26.3,15.0,165.1,85.1,150.2
264,함양군,10,13.6,21.6,7.6,115.6,80.3,184.2
264,함양군,11,7.8,15.0,1.9,50.9,74.9,149.7
264,함양군,12,1.2,7.4,-4.1,22.4,68.7,163.9
268,진도군,1,2.1,6.0,-1.8,31.9,,
268,진도군,2,3.3,7.8,-1.1,46.4,,
268,진도군,3,7.0,12.2,1.8,75.9,,
268,진도군,4,12.1,17.6,6.6,126.5,,
268,진도군,5,17.2,22.7,12.0,145.6,,
268,진도군,6,21.3,26.0,17.3,153.9,,
268,진도군,7,25.1,28.8,22.3,232.6,,
268,진도군,8,26.3,30.4,23.0,235.3,,
268,진도군,9,22.0,26.8,18.0,155.3,,
268,진도군,10,16.2,21.6,11.2,76.0,,
268,진도군,11,10.2,15.3,5.3,52.1,,
268,진도군,12,4.3,8.5,0.0,43.2,,
271,봉화,1,-4.0,3.0,-10.6,16.5,63.8,187.3
271,봉화,2,-1.6,5.9,-8.4,25.9,62.0,183.8
271,봉화,3,3.7,11.2,-3.2,46.6,62.0,203.5
271,봉화,4,9.9,18.1,1.9,80.7,59.9,215.4
271,봉화,5,15.5,23.3,7.7,101.5,65.2,234.5
271,봉화,6,19.6,26.6,13.4,143.2,71.0,196.0
271,봉화,7,22.8,28.0,18.5,277.7,79.7,145.1
271,봉화,8,22.9,28.6,18.5,246.8,79.9,155.8
271,봉화,9,17.8,24.5,12.4,135.1,78.0,152.8
271,봉화,10,11.1,19.5,4.4,48.1,74.7,176.9
271,봉화,11,4.2,12.1,-2.2,33.2,70.9,164.2
271,봉화,12,-2.1,5.1,-8.3,20.3,66.4,182.5
272,영주,1,-2.2,2.7,-7.3,18.4,59.2,185.2
272,영주,2,0.2,5.8,-5.4,30.2,56.2,187.4
272,영주,3,5.4,11.5,-0.6,53.3,55.5,211.5
272,영주,4,11.8,18.6,4.8,94.8,53.8,222.5
272,영주,5,17.2,23.9,10.5,118.5,59.7,247.0
272,영주,6,21.3,27.4,15.8,158.5,67.6,205.6
272,영주,7,24.0,28.9,20.1,298.8,77.2,147.7
272,영주,8,24.2,29.6,20.2,283.7,77.2,163.0
272,영주,9,19.3,25.5,14.2,154.1,75.0,169.8
272,영주,10,12.9,20.0,6.7,58.2,69.6,197.5
272,영주,11,6.1,12.2,0.4,42.2,65.4,167.7
272,영주,12,-0.4,4.8,-5.4,23.3,61.9,175.0
273,문경,1,-1.7,3.4,-6.3,18.9,56.0,167.6
273,문경,2,0.6,6.3,-4.7,29.7,53.6,183.6
273,문경,3,5.8,12.1,-0.1,48.7,54.0,200.4
273,문경,4,12.2,18.9,5.4,89.5,52.6,220.3
273,문경,5,17.3,24.0,10.6,108.1,60.2,241.7
273,문경,6,21.3,27.2,15.9,154.8,69.2,198.6
273,문경,7,23.9,28.8,20.2,309.5,80.1,148.9
273,문경,8,24.2,29.4,20.3,274.7,79.7,163.0
273,문경,9,19.2,25.3,14.5,138.4,76.9,171.2
273,문경,10,13.0,20.0,7.3,58.8,70.1,201.1
273,문경,11,6.4,12.4,1.1,40.9,63.9,163.4
273,문경,12,0.1,5.4,-4.7,22.9,58.5,161.2
276,청송군,1,-2.8,3.7,-8.8,16.8,59.1,184.1
276,청송군,2,-0.2,6.6,-6.4,24.1,58.8,175.4
276,청송군,3,5.2,12.9,-1.8,46.4,60.1,216.7
276,청송군,4,11.0,18.8,3.5,81.7,61.4,209.3
276,청송군,5,16.8,25.0,9.1,56.7,64.9,244.2
276,청송군,6,20.6,27.8,14.6,93.7,72.5,183.2
276,청송군,7,24.1,29.7,19.7,196.6,81.2,151.3
